ANO,SG_UF_ESC,DEPENDENCIA,N_INSCRITOS,N_PARTICIPANTES_D1,N_PARTICIPANTES_D2,N_PARTICIPANTES_D1D2,PERC_PARTIC_D1,PERC_PARTIC_D2,PERC_PARTIC_D1D2,MEDIA_CH,MEDIA_LC,MEDIA_CN,MEDIA_MT,MEDIA_REDACAO,MEDIA_GERAL,MEDIA_COMP1,MEDIA_COMP2,MEDIA_COMP3,MEDIA_COMP4,MEDIA_COMP5,N_REDACOES,N_RED_SEM_PROBLEMAS,N_RED_ANULADA,N_RED_COPIA_TEXTO_MOTIVADOR,N_RED_EM_BRANCO,N_RED_FERE_DH,N_RED_FUGA_TEMA,N_RED_TIPO_TEXTUAL,N_RED_TEXTO_INSUFICIENTE,N_RED_PARTE_DESCONECTADA,PERC_RED_SEM_PROBLEMAS,PERC_RED_ANULADA,PERC_RED_COPIA_TEXTO_MOTIVADOR,PERC_RED_EM_BRANCO,PERC_RED_FERE_DH,PERC_RED_FUGA_TEMA,PERC_RED_TIPO_TEXTUAL,PERC_RED_TEXTO_INSUFICIENTE,PERC_RED_PARTE_DESCONECTADA
2019,DF,Federal,531,500,490,490,"94,16","92,28","92,28","557,29","561,47","527,46","588,66","636,96","575,89","132,4","134,16","128,44","133,32","108,64",500,494,0,1,3,0,2,0,0,0,"98,8",0,"0,2","0,6",0,"0,4",0,0,0
2019,DF,Privada,5481,5211,5150,5150,"95,07","93,96","93,96","579,25","575,74","554,06","631,61","713,27","611,49","141,93","149,61","141,77","146,62","133,34",5211,5179,0,6,15,0,8,2,1,0,"99,39",0,"0,12","0,29",0,"0,15","0,04","0,02",0
2019,ES,Estadual,20317,17893,16902,16875,"88,07","83,19","83,06","491,98","507,59","462,36","510,17","555,54","508,57","117,19","117,28","110,07","118,22","92,79",17893,17134,18,92,413,0,137,23,59,17,"95,76","0,1","0,51","2,31",0,"0,77","0,13","0,33","0,1"
2019,ES,Federal,2364,2308,2295,2290,"97,63","97,08","96,87","592,89","578,72","571,28","669,84","765,53","636,43","147,48","159,63","152,42","157,16","148,85",2308,2296,0,2,8,0,0,0,1,1,"99,48",0,"0,09","0,35",0,0,0,"0,04","0,04"
2019,ES,Municipal,24,18,15,15,75,"62,5","62,5","454,81","477,31","452,17","443,15","445,56","454,94","96,67","95,56","85,56","96,67","71,11",18,15,0,1,2,0,0,0,0,0,"83,33",0,"5,56","11,11",0,0,0,0,0
2019,ES,Privada,2717,2623,2599,2599,"96,54","95,66","95,66","579,57","570,13","554,9","645,58","769,62","624,43","147,04","160,87","153,69","158,51","149,52",2623,2602,1,2,14,0,1,1,2,0,"99,2","0,04","0,08","0,53",0,"0,04","0,04","0,08",0
2019,GO,Estadual,27997,24552,23371,23352,"87,7","83,48","83,41","488,61","507,97","458,01","502,58","553,27","504,75","116,55","119,93","110,18","119,06","87,55",24552,23679,23,123,433,0,194,16,67,17,"96,44","0,09","0,5","1,76",0,"0,79","0,07","0,27","0,07"
2019,GO,Federal,1716,1662,1635,1635,"96,85","95,28","95,28","552,59","553,35","525,7","586,16","694,26","583,29","136,32","146,15","137,57","142,48","131,74",1662,1653,1,1,7,0,0,0,0,0,"99,46","0,06","0,06","0,42",0,0,0,0,0
2019,GO,Municipal,135,122,119,118,"90,37","88,15","87,41","503,22","522,27","479,55","529,02","583,77","525,84","125,9","122,95","115,9","122,79","96,23",122,120,0,0,1,0,1,0,0,0,"98,36",0,0,"0,82",0,"0,82",0,0,0
2019,GO,Privada,5697,5471,5411,5404,"96,03","94,98","94,86","568,51","564,13","547,48","622,7","750,89","611,64","143,71","159,14","149,01","155,8","143,22",5471,5430,1,12,18,0,5,0,4,1,"99,25","0,02","0,22","0,33",0,"0,09",0,"0,07","0,02"
2019,MA,Estadual,38013,32572,31295,31229,"85,69","82,33","82,15","458,97","479,18","433,85","467,84","503,31","470,41","108,76","109,7","102,04","111,51","71,31",32572,30519,33,767,538,0,523,24,112,56,"93,7","0,1","2,35","1,65",0,"1,61","0,07","0,34","0,17"
2019,MA,Federal,2695,2598,2562,2560,"96,4","95,06","94,99","520,6","527,89","490,4","533,64","647,82","544,89","129,98","136,53","129,75","135,34","116,23",2598,2550,2,6,23,0,12,1,4,0,"98,15","0,08","0,23","0,89",0,"0,46","0,04","0,15",0
2019,MA,Municipal,87,78,77,77,"89,66","88,51","88,51","461,79","470,06","434,48","469,97","472,56","462,9","101,54","101,54","94,1","105,13","70,26",78,69,1,2,1,0,4,0,1,0,"88,46","1,28","2,56","1,28",0,"5,13",0,"1,28",0
2019,MA,Privada,2701,2605,2566,2565,"96,45",95,"94,96","545,27","546,96","512,74","577,6","706,3","579,23","139,09","148,15","141,62","149,4","128,03",2605,2563,0,12,16,0,9,0,4,1,"98,39",0,"0,46","0,61",0,"0,35",0,"0,15","0,04"
2019,MG,Estadual,87070,75207,71571,71486,"86,38","82,2","82,1","496,61","513,86","467,27","516,17","558,86","513,36","118,43","119,96","111,05","119,45","89,97",75207,72310,78,517,1396,0,597,57,199,53,"96,15","0,1","0,69","1,86",0,"0,79","0,08","0,26","0,07"
2019,MG,Federal,5615,5476,5440,5434,"97,52","96,88","96,78","585,15","576,25","560,95","658,78","759,02","628,49","146,36","159,05","150,39","155,92","147,29",5476,5452,2,5,10,0,6,0,0,1,"99,56","0,04","0,09","0,18",0,"0,11",0,0,"0,02"
2019,MG,Municipal,1362,1224,1178,1176,"89,87","86,49","86,34","527,48","538,01","497,98","545,31","611,32","546,62","126,99","128,86","121,14","128,06","106,27",1224,1203,2,1,9,0,5,2,2,0,"98,28","0,16","0,08","0,74",0,"0,41","0,16","0,16",0
2019,MG,Privada,14126,13815,13722,13716,"97,8","97,14","97,1","594,6","580,92","568,75","669,52","795,53","642,48","150,28","167,36","157,18","164,14","156,57",13815,13765,6,6,22,0,7,1,5,3,"99,64","0,04","0,04","0,16",0,"0,05","0,01","0,04","0,02"
2019,MS,Estadual,12648,11121,10495,10479,"87,93","82,98","82,85","487,39","506,57","458,19",496,"537,61","500,43","115,5","115,82","107,27","116,1","82,92",11121,10651,11,52,232,0,129,8,28,10,"95,77","0,1","0,47","2,09",0,"1,16","0,07","0,25","0,09"
2019,MS,Federal,913,860,838,837,"94,19","91,79","91,68","551,01","557,92","525,72","600,31","674,35","583,36","135,4","141,47","133,35","139,79","124,35",860,853,1,0,5,0,0,0,1,0,"99,19","0,12",0,"0,58",0,0,0,"0,12",0
2019,MS,Municipal,31,27,26,26,"87,1","83,87","83,87","469,74","472,08","474,5","494,23","500,74","481,71","119,26","116,3","101,48","111,85","51,85",27,27,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
2019,MS,Privada,1947,1856,1819,1819,"95,33","93,43","93,43","561,9","562,92","540,87","618,83","730,34","604,73","143,03","151,63","145,42","152,73","137,54",1856,1839,0,2,10,0,2,0,3,0,"99,08",0,"0,11","0,54",0,"0,11",0,"0,16",0
2019,MT,Estadual,14081,12050,11289,11263,"85,58","80,17","79,99","477,03","493,36","448,14","482,44","515,72","486,85","110,28","111,91","103,1","112,44","77,99",12050,11302,13,89,403,0,160,10,64,9,"93,79","0,11","0,74","3,34",0,"1,33","0,08","0,53","0,07"
2019,MT,Federal,1863,1799,1772,1770,"96,56","95,12","95,01","538,04","540,61","508,72","564,36","661,88","563,72","131,87","139,7","131,87","137,47","120,97",1799,1779,1,3,11,0,5,0,0,0,"98,89","0,06","0,17","0,61",0,"0,28",0,0,0
2019,MT,Municipal,26,20,20,20,"76,92","76,92","76,92","448,68",471,"422,26","455,16",448,"449,02",103,97,89,101,58,20,19,0,1,0,0,0,0,0,0,95,0,5,0,0,0,0,0,0
2019,MT,Privada,2052,1985,1955,1954,"96,73","95,27","95,22","556,17","552,82","529,66","609,9","736,09","598,28","141,38","154,74","145,26","154,05","140,66",1985,1961,0,1,8,0,8,2,4,1,"98,79",0,"0,05","0,4",0,"0,4","0,1","0,2","0,05"
2019,PA,Estadual,37767,33320,31833,31792,"88,23","84,29","84,18","467,41","481,38","439,48","467,3","526,56","478,9","109,57","114,54","105,89","114,52","82,05",33320,31199,43,441,723,0,681,29,142,62,"93,63","0,13","1,32","2,17",0,"2,04","0,09","0,43","0,19"
2019,PA,Federal,1567,1515,1496,1496,"96,68","95,47","95,47","533,71","539,29","507,02","550,71","670,55","561,01","131,88","141,43","134,17","139,88","123,19",1515,1494,0,4,10,0,4,0,2,1,"98,61",0,"0,26","0,66",0,"0,26",0,"0,13","0,07"
2019,PA,Municipal,1035,886,843,841,"85,6","81,45","81,26","453,56","467,55","433,14","457,24","485,67","461,45","103,59","107,56","98,37","107,18","68,96",886,817,0,13,15,0,29,4,4,4,"92,21",0,"1,47","1,69",0,"3,27","0,45","0,45","0,45"
2019,PA,Privada,6371,6196,6130,6129,"97,25","96,22","96,2","550,8","548,93","521,52","572,09","740,27","587,54","140,83","155,93","146,94","154,05","142,52",6196,6117,1,25,21,0,19,1,8,4,"98,72","0,02","0,4","0,34",0,"0,31","0,02","0,13","0,06"
2019,PB,Estadual,21105,18493,17824,17799,"87,62","84,45","84,34","472,06","488,71","443,09","479,95","539,41","487,21","111,79","116,04","107,31","116,48","87,8",18493,17347,17,242,496,0,267,12,82,30,"93,8","0,09","1,31","2,68",0,"1,44","0,06","0,44","0,16"
2019,PB,Federal,1736,1690,1676,1675,"97,35","96,54","96,49","543,81","547,74","517,27","580,7","690,71","576,42","135,35","145,12","137,05","142,24","130,95",1690,1670,0,5,9,0,2,0,4,0,"98,82",0,"0,3","0,53",0,"0,12",0,"0,24",0
2019,PB,Municipal,50,39,39,39,78,78,78,"487,7","492,93","456,92","488,66","490,26","483,29","106,67","104,62","93,33","108,72","76,92",39,35,0,1,2,0,1,0,0,0,"89,74",0,"2,56","5,13",0,"2,56",0,0,0
2019,PB,Privada,4047,3987,3972,3971,"98,52","98,15","98,12","559,84","556,85","534,92","609,84","754,31","603,52","144,04","158,21","149,16","157,76","145,13",3987,3951,0,10,15,0,5,0,5,1,"99,1",0,"0,25","0,38",0,"0,13",0,"0,13","0,03"
2019,PE,Estadual,53382,45391,43434,43371,"85,03","81,36","81,25","478,35","496,97","450,84","496,06","529,95","493,34","111,08","115,23","106,31","113,95","83,38",45391,42147,45,637,1444,0,783,50,217,68,"92,85","0,1","1,4","3,18",0,"1,73","0,11","0,48","0,15"
2019,PE,Federal,1474,1431,1419,1419,"97,08","96,27","96,27","559,67","560,57","537,55","617,08","701,75","595,83","138,78","148,97","140,21","144,28","129,5",1431,1425,1,0,1,0,2,0,0,2,"99,58","0,07",0,"0,07",0,"0,14",0,0,"0,14"
2019,PE,Municipal,18,14,10,10,"77,78","55,56","55,56","467,09","480,21","450,13","474,03","472,86","493,57","105,71","105,71","92,86","108,57",60,14,14,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
2019,PE,Privada,6632,6508,6465,6460,"98,13","97,48","97,41","565,66","562,35","536,38","619,91","728,48","603,14","142,24","154,14","146,23","150,61","135,27",6508,6460,0,11,26,0,6,0,5,0,"99,26",0,"0,17","0,4",0,"0,09",0,"0,08",0
2019,PI,Estadual,19307,17013,16532,16512,"88,12","85,63","85,52","462,18","480,65","438,19","473,23","527,21","478,07","109,85","114,96","105,68","115,27","81,44",17013,15977,10,322,281,0,337,16,55,15,"93,91","0,06","1,89","1,65",0,"1,98","0,09","0,32","0,09"
2019,PI,Federal,1387,1369,1367,1367,"98,7","98,56","98,56","534,26","538,73","505,36","562,28","710,37","570,25","137,08","149,12","140,38","146,47","137,33",1369,1363,0,1,2,0,2,0,1,0,"99,56",0,"0,07","0,15",0,"0,15",0,"0,07",0
2019,PI,Municipal,118,96,93,92,"81,36","78,81","77,97","441,75","456,52","425,07","455,09","451,04","449,5","98,75","101,25","91,88","103,54","55,62",96,86,0,2,3,0,4,0,0,1,"89,58",0,"2,08","3,12",0,"4,17",0,0,"1,04"
2019,PI,Privada,3333,3279,3269,3268,"98,38","98,08","98,05","567,97","565,21","541,71","623,28","786,84","617,29","147,73","166,63","156,61","163,06","152,8",3279,3258,0,6,12,0,1,0,2,0,"99,36",0,"0,18","0,37",0,"0,03",0,"0,06",0
2019,PR,Estadual,41461,34695,32238,32215,"83,68","77,75","77,7","502,85","517,45","467,15","513,29","537,21","511,13","118,19","115,24","107,01","116,13","80,63",34695,33578,53,127,505,0,317,26,71,18,"96,78","0,15","0,37","1,46",0,"0,91","0,07","0,2","0,05"
2019,PR,Federal,1603,1536,1512,1511,"95,82","94,32","94,26","578,58","572,56","549,76",632,"676,65","602,68","138,19","141,8","135,29","139,23","122,15",1536,1528,1,0,5,0,1,0,1,0,"99,48","0,07",0,"0,33",0,"0,07",0,"0,07",0
2019,PR,Municipal,26,20,17,17,"76,92","65,38","65,38","471,32","506,9","457,08","489,57",454,"490,13",103,92,90,100,69,20,18,0,0,2,0,0,0,0,0,90,0,0,10,0,0,0,0,0
2019,PR,Privada,9698,8943,8737,8733,"92,21","90,09","90,05","573,25","569,74","550,91","630,99","680,6","602,27","138,88","141,85","135,72","141,41","122,73",8943,8885,2,13,30,0,6,2,5,0,"99,35","0,02","0,15","0,34",0,"0,07","0,02","0,06",0
2019,RJ,Estadual,50091,42792,40115,40055,"85,43","80,08","79,96","491,61","513,84","460,34","494,52","537,59","502,72","115,69","115,96","107,47","114,87","83,58",42792,40653,47,241,1111,0,504,28,163,45,95,"0,11","0,56","2,6",0,"1,18","0,07","0,38","0,11"
2019,RJ,Federal,4440,4292,4230,4228,"96,67","95,27","95,23","589,26","582,92","559,04","651,78","744,54","626,38","145,82","154,87","148,3","153,87","141,68",4292,4275,1,0,10,0,2,0,4,0,"99,6","0,02",0,"0,23",0,"0,05",0,"0,09",0
2019,RJ,Municipal,837,718,678,678,"85,78",81,81,"519,32","531,36","490,03","537,39","591,84","537,56","124,01","125,07","118,38","125,4","98,97",718,688,0,1,14,0,12,0,3,0,"95,82",0,"0,14","1,95",0,"1,67",0,"0,42",0
2019,RJ,Privada,17717,17120,16866,16848,"96,63","95,2","95,1","573,17","569,77","541,69","627,09","741,85",612,"144,25","156,47","146,86","154,29","139,98",17120,16999,4,15,62,0,23,2,13,2,"99,29","0,02","0,09","0,36",0,"0,13","0,01","0,08","0,01"
2019,RN,Estadual,14199,12514,12052,12034,"88,13","84,88","84,75","475,06","494,37","447,66","482,76","536,1","489,43","112,3","115,74","107,54","115,6","84,93",12514,11807,24,102,310,0,208,9,43,11,"94,35","0,19","0,82","2,48",0,"1,66","0,07","0,34","0,09"
2019,RN,Federal,3009,2946,2898,2898,"97,91","96,31","96,31","560,7","565,91","535,16","609,84","726,01","600,61","141,57","151,95","145,19","148,9","138,4",2946,2926,4,0,10,0,3,0,3,0,"99,32","0,14",0,"0,34",0,"0,1",0,"0,1",0
2019,RN,Municipal,2,1,1,1,50,50,50,"542,6","557,1","523,4","474,3",620,"543,48",120,140,120,140,100,1,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
2019,RN,Privada,3139,3065,3029,3027,"97,64","96,5","96,43","555,43","557,04","531,49","602,57","729,91","596,5","140,99","154,49","144,56","151,33","138,54",3065,3022,0,13,22,0,4,0,2,2,"98,6",0,"0,42","0,72",0,"0,13",0,"0,07","0,07"
2019,RO,Estadual,10374,8679,8159,8135,"83,66","78,65","78,42","475,75","494,01","448,17","487,32","528,05","489,96","111,17","114,2","105,37","114,76","82,55",8679,8201,8,97,188,0,141,11,27,6,"94,49","0,09","1,12","2,17",0,"1,62","0,13","0,31","0,07"
2019,RO,Federal,1045,1021,1004,1003,"97,7","96,08","95,98","532,81","542,77",508,"568,5","651,67","561,64","131,58","138,49","129,89","135,55","116,16",1021,1010,2,2,6,0,0,0,1,0,"98,92","0,2","0,2","0,59",0,0,0,"0,1",0
2019,RO,Municipal,8,6,5,5,75,"62,5","62,5","452,73","468,72","423,92","429,6","463,33","447,44","106,67",100,100,"93,33","63,33",6,6,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
2019,RO,Privada,642,616,611,611,"95,95","95,17","95,17","544,58","547,52","514,59","577,5","664,61","570,18","133,08","139,55","132,5","139,51","119,97",616,610,0,1,4,0,1,0,0,0,"99,03",0,"0,16","0,65",0,"0,16",0,0,0
2019,RR,Estadual,1720,1441,1311,1309,"83,78","76,22","76,1","476,75","494,36","446,9","481,8","484,32","481,89","109,44","106,3","98,31","108,06","62,21",1441,1323,2,23,43,0,38,4,6,2,"91,81","0,14","1,6","2,98",0,"2,64","0,28","0,42","0,14"
2019,RR,Federal,258,237,229,229,"91,86","88,76","88,76","527,96","530,76","505,21","548,23","600,34","545,25","125,06","123,97","120,08","128,02","103,21",237,229,0,0,6,0,1,1,0,0,"96,62",0,0,"2,53",0,"0,42","0,42",0,0
2019,RR,Municipal,1,0,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2019,RR,Privada,223,215,213,213,"96,41","95,52","95,52","568,8","562,46","530,8","598,79","684,37","589,35","139,72","138,6","137,77","144,47","123,81",215,212,0,0,3,0,0,0,0,0,"98,6",0,0,"1,4",0,0,0,0,0
2019,RS,Estadual,36362,31922,30075,30061,"87,79","82,71","82,67","510,08","523,43","468,46","522,98","569,88","521,98","122,92","120,17","113,89","121,97","90,92",31922,30872,29,74,668,0,176,10,81,12,"96,71","0,09","0,23","2,09",0,"0,55","0,03","0,25","0,04"
2019,RS,Federal,2742,2636,2603,2601,"96,13","94,93","94,86","569,42","565,67","535,2",619,"689,9","596,59","139,45","143,95","137,79","142,19","126,53",2636,2623,1,1,7,0,4,0,0,0,"99,51","0,04","0,04","0,27",0,"0,15",0,0,0
2019,RS,Municipal,504,426,387,387,"84,52","76,79","76,79","502,75","517,79","465,34","512,05","527,56","509,1","114,6","111,55","105,4","112,96","83,05",426,400,0,3,14,0,5,1,1,2,"93,9",0,"0,7","3,29",0,"1,17","0,23","0,23","0,47"
2019,RS,Privada,6565,6157,6008,6006,"93,79","91,52","91,49","579,65","575,39","544,78","636,07","712,39","611,27","142,97","148,24","142,02","145,68","133,49",6157,6104,0,6,37,0,6,1,3,0,"99,14",0,"0,1","0,6",0,"0,1","0,02","0,05",0
2019,SC,Estadual,26387,22127,20614,20598,"83,86","78,12","78,06","504,06","517,98","466,35","516,79","551,41","514,48","120,28","117,34","110,31","118,21","85,27",22127,21425,18,56,394,0,165,8,53,8,"96,83","0,08","0,25","1,78",0,"0,75","0,04","0,24","0,04"
2019,SC,Federal,2656,2541,2485,2482,"95,67","93,56","93,45","573,32","565,55","543,48","621,98","667,86","595,65","136,77","137,91","133,81","136,58","122,79",2541,2512,0,3,20,0,1,0,4,1,"98,86",0,"0,12","0,79",0,"0,04",0,"0,16","0,04"
2019,SC,Municipal,186,155,151,151,"83,33","81,18","81,18","544,22","548,35","513,85","569,78","590,32","554,65","128,52","122,58","116,77","123,35","99,1",155,155,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
2019,SC,Privada,5417,5118,5008,5000,"94,48","92,45","92,3","576,8","572,2","551,08","640,63","705,36","610,48","141,36","148,1","140,35","145,82","129,72",5118,5089,1,1,21,0,2,1,1,2,"99,43","0,02","0,02","0,41",0,"0,04","0,02","0,02","0,04"
2019,SE,Estadual,10592,9286,8951,8940,"87,67","84,51","84,4","472,62","490,97","445,37","481,35",562,"492,89","114,08","120,09","110,99","121,4","95,43",9286,8775,6,118,214,0,119,11,34,8,"94,5","0,06","1,27","2,3",0,"1,28","0,12","0,37","0,09"
2019,SE,Federal,409,394,392,392,"96,33","95,84","95,84","539,17","542,13","508,78","567,53","684,26","568,33","135,23","146,45","137,01","141,17","124,42",394,392,0,2,0,0,0,0,0,0,"99,49",0,"0,51",0,0,0,0,0,0
2019,SE,Municipal,2,1,1,1,50,50,50,"404,8","361,1","383,5","404,2",0,"310,72",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0
2019,SE,Privada,2491,2433,2408,2407,"97,67","96,67","96,63","557,09","556,4","530,21","600,56","752,86","600,63","142,91","158,99","148,61","156,53","145,81",2433,2406,1,10,9,0,5,0,1,1,"98,89","0,04","0,41","0,37",0,"0,21",0,"0,04","0,04"
2019,SP,Estadual,170400,141314,131549,131332,"82,93","77,2","77,07","504,99","524,13","469,1","517,98","545,75","515,41","118,39","117,74","108,99","117,13","83,5",141314,136765,160,565,2323,0,1029,76,309,87,"96,78","0,11","0,4","1,64",0,"0,73","0,05","0,22","0,06"
2019,SP,Federal,2086,2014,1984,1982,"96,55","95,11","95,01","574,91","572,63","546,83","638,23","697,22","606,52","139,12","145,89","137,6","142,56","132,06",2014,2005,0,1,5,0,1,0,1,1,"99,55",0,"0,05","0,25",0,"0,05",0,"0,05","0,05"
2019,SP,Municipal,4574,3966,3770,3760,"86,71","82,42","82,2","523,39",538,"489,32","545,72","583,66","538,27","123,33","124,25","116,27","122,88","96,93",3966,3877,5,10,44,0,22,2,3,3,"97,76","0,13","0,25","1,11",0,"0,55","0,05","0,08","0,08"
2019,SP,Privada,42364,40755,39998,39965,"96,2","94,42","94,34","574,82","572,7","549,68","637,9","703,74","608,66","140,07","147,13","139,64","144,94","131,96",40755,40595,11,27,67,0,28,1,18,8,"99,61","0,03","0,07","0,16",0,"0,07",0,"0,04","0,02"
2019,TO,Estadual,7743,6781,6474,6464,"87,58","83,61","83,48","465,78","487,02","441,51","478,71","533,32","483,42","113,54","115,45","107,83","117,54","78,95",6781,6506,5,60,98,0,78,6,19,9,"95,94","0,07","0,88","1,45",0,"1,15","0,09","0,28","0,13"
2019,TO,Federal,734,712,704,704,97,"95,91","95,91","537,95","544,36","510,69","563,35","662,39",564,"131,57","140,93","132,5","138,01","119,38",712,708,0,0,1,0,1,0,2,0,"99,44",0,0,"0,14",0,"0,14",0,"0,28",0
2019,TO,Municipal,5,4,4,4,80,80,80,"403,92","433,2","390,38","405,4",420,"410,58",95,90,85,100,50,4,4,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
2019,TO,Privada,605,571,563,563,"94,38","93,06","93,06","560,2","559,2","544,49","618,36","733,87","604,12","141,58","156,81","146,87","154,57","134,05",571,563,0,4,1,0,3,0,0,0,"98,6",0,"0,7","0,18",0,"0,53",0,0,0
2020,AC,Estadual,2789,1873,1751,1751,"67,16","62,78","62,78","473,35","495,07","457,23","468,65","520,42","485,98","109,65","111,81","99,28","114,67",85,1873,1809,2,14,21,0,16,1,6,4,"96,58","0,11","0,75","1,12",0,"0,85","0,05","0,32","0,21"
2020,AC,Federal,343,299,290,289,"87,17","84,55","84,26","507,81","521,6","490,8","514,17","590,03","527,34","120,07","126,02","112,11","127,49","104,35",299,294,0,0,3,0,1,0,1,0,"98,33",0,0,1,0,"0,33",0,"0,33",0
2020,AC,Municipal,9,5,5,5,"55,56","55,56","55,56","484,96","432,6","501,14","472,28",428,"463,8",104,88,72,104,60,5,5,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
2020,AC,Privada,371,334,332,332,"90,03","89,49","89,49","562,03","566,74","539,7","569,78","768,02","601,63","142,51","163,77","146,77","159,1","155,87",334,331,0,1,0,0,1,0,1,0,"99,1",0,"0,3",0,0,"0,3",0,"0,3",0
2020,AL,Estadual,9089,4892,4649,4632,"53,82","51,15","50,96","463,06","484,74","449,05","463,02","520,51","478,99","108,39","112,9","100,02","113,39","85,81",4892,4609,4,48,141,0,54,5,20,11,"94,22","0,08","0,98","2,88",0,"1,1","0,1","0,41","0,22"
2020,AL,Federal,1484,1285,1251,1249,"86,59","84,3","84,16","544,05","551,15","519,67","576,65","676,96","575,04","134,27","143,7","129,62","141,88","127,49",1285,1275,0,3,5,0,0,0,1,1,"99,22",0,"0,23","0,39",0,0,0,"0,08","0,08"
2020,AL,Municipal,15,1,1,1,"6,67","6,67","6,67","366,6","415,4","373,3","397,1",540,"418,48",100,120,80,140,100,1,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
2020,AL,Privada,3388,2995,2935,2931,"88,4","86,63","86,51","527,94","540,88","507,79","550,41","672,6","561,34","132,64","144,11","128,69","140,73","126,42",2995,2959,2,7,19,0,4,0,3,1,"98,8","0,07","0,23","0,63",0,"0,13",0,"0,1","0,03"
2020,AM,Estadual,26856,9000,8729,8673,"33,51","32,5","32,29","475,66","482,29","452,15","471,67","502,98","478,86","107,58","109,04","98,74","111,9","75,71",9000,8368,13,111,179,0,254,9,42,24,"92,98","0,14","1,23","1,99",0,"2,82","0,1","0,47","0,27"
2020,AM,Federal,1199,855,842,838,"71,31","70,23","69,89","530,39","530,21","497,28","526,27","606,57","539,85","125,17","132,84","117,94","129,29","101,33",855,833,0,0,5,0,14,0,3,0,"97,43",0,0,"0,58",0,"1,64",0,"0,35",0
2020,AM,Municipal,186,54,52,52,"29,03","27,96","27,96","458,01","473,49","445,87","462,27","426,3","455,12","92,22","94,07","81,48","98,15","60,37",54,46,1,1,1,0,4,0,1,0,"85,19","1,85","1,85","1,85",0,"7,41",0,"1,85",0
2020,AM,Privada,1879,1384,1368,1364,"73,66","72,8","72,59","575,56","560,51","534,07","585,78","689,84","589,9","136,6","149,67","132,95","144,84","125,78",1384,1363,0,0,5,0,14,0,2,0,"98,48",0,0,"0,36",0,"1,01",0,"0,14",0
2020,AP,Estadual,2606,1493,1393,1387,"57,29","53,45","53,22","458,29","477,94","448,33","453,38","497,44","470,03","105,57","107,39","96,06","109,34","79,08",1493,1384,1,22,47,0,25,0,10,4,"92,7","0,07","1,47","3,15",0,"1,67",0,"0,67","0,27"
2020,AP,Federal,370,315,311,311,"85,14","84,05","84,05","508,11","523,55","489,05","505,98","607,17","527,33","123,94","134,22","118,03","127,37","103,62",315,308,1,0,2,0,0,0,3,1,"97,78","0,32",0,"0,63",0,0,0,"0,95","0,32"
2020,AP,Municipal,2,0,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2020,AP,Privada,587,483,473,471,"82,28","80,58","80,24","539,38","545,03","511,25","535,76","677,1","563,13","133,75","144,22","131,3","143,44","124,39",483,474,1,1,5,0,0,0,2,0,"98,14","0,21","0,21","1,04",0,0,0,"0,41",0
